	    ID 	             X 	              Y 	              Z 	  DX 	  DY 	  DZ 	  BV 	        AbsMag 	
	 13247 	 56462.5428306 	 -84000.5009465 	 -26911.1248514 	 0.0 	 0.0 	 0.0 	 0.0 	 15.3463591014 	
	 13248 	 23433.5921006 	 -35281.1727038 	 -11260.5167567 	 0.0 	 0.0 	 0.0 	 0.0 	  19.625489312 	
	 13249 	   23214.14908 	 -34965.3950946 	 -11109.4093601 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3996056134 	
	 13250 	 22056.5356437 	 -33058.1856101 	  -10478.907637 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7785127272 	
	 13251 	 49950.4870344 	 -75158.9120237 	 -23555.2088618 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1794468952 	
	 13252 	 37733.2588371 	 -50588.6555455 	 -18913.4564775 	 0.0 	 0.0 	 0.0 	 0.0 	 17.5600110926 	
	 13253 	 46677.8494516 	  -62511.615897 	 -23241.8323278 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2070827895 	
	 13254 	 35738.6658266 	 -48612.0914898 	 -18111.3831012 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2623028935 	
	 13255 	  35210.319954 	 -47648.9069855 	 -17695.8354773 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6834986841 	
	 13256 	 41407.2706674 	 -55351.4495822 	 -20516.2128959 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9137705215 	
	 13257 	 24526.0019644 	 -32414.7724463 	 -11817.6035008 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0787239695 	
	 13258 	 20738.4119412 	 -27704.5426177 	 -10099.8959268 	 0.0 	 0.0 	 0.0 	 0.0 	 20.4676032871 	
	 13259 	 59888.5407037 	 -81336.5488887 	 -29617.1013489 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6841114648 	
	 13260 	 33085.3057691 	 -45008.0782847 	  -16305.702863 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2393349183 	
	 13261 	  55686.992931 	 -76782.8037253 	 -27807.4679379 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6531804638 	
	 13262 	 15211.5315506 	 -20958.3428555 	 -7582.79814577 	 0.0 	 0.0 	 0.0 	 0.0 	 20.4082051264 	
	 13263 	 65434.9286129 	 -88406.9298966 	 -31887.4598509 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9100726892 	
	 13264 	 9481.63748841 	 -12701.8870752 	 -4517.49593983 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4163655647 	
	 13265 	  36330.858195 	 -49460.1259566 	  -17696.961855 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6091507736 	
	 13266 	 45496.7286597 	 -62065.4087352 	 -22095.2922298 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7889543481 	
	 13267 	 35719.3030503 	 -48553.0755098 	 -17188.7118372 	 0.0 	 0.0 	 0.0 	 0.0 	 17.5011811316 	
	 13268 	 11513.5856586 	 -15523.2114158 	 -5545.47716697 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4914669185 	
	 13269 	 22775.8026625 	 -29935.6658594 	 -10759.2158234 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2291781834 	
	 13270 	 25409.0417044 	 -33470.8140719 	 -11989.3026849 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8589392364 	
	 13271 	 38051.8965232 	 -49139.9548491 	 -17669.1036881 	 0.0 	 0.0 	 0.0 	 0.0 	 17.2610150239 	
	 13272 	 9765.47775023 	 -12573.0994993 	 -4501.40517048 	 0.0 	 0.0 	 0.0 	 0.0 	 20.6329857511 	
	 13273 	 30230.7475422 	 -39124.8466958 	 -13964.4183303 	 0.0 	 0.0 	 0.0 	 0.0 	 15.1862018828 	
	 13274 	  22158.203912 	 -29515.3889398 	 -10466.8419457 	 0.0 	 0.0 	 0.0 	 0.0 	  20.044007346 	
	 13275 	 23776.2276361 	 -31344.8523801 	 -11089.3459451 	 0.0 	 0.0 	 0.0 	 0.0 	 14.5714142178 	
	 13276 	 21292.6654238 	 -27995.0262917 	 -9672.49588958 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3999064786 	
	 13277 	 37126.3973506 	 -51506.0000705 	 -18391.4731325 	 0.0 	 0.0 	 0.0 	 0.0 	 17.2025732897 	
	 13278 	 24561.4339132 	 -34013.7096149 	 -12119.1513813 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0916917854 	
	 13279 	 33791.8703315 	 -46176.2807925 	 -16422.9313858 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9555455432 	
	 13280 	 33052.0625522 	 -45699.0616579 	 -16197.3951599 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5171136034 	
	 13281 	 24372.4714124 	 -34030.0281726 	 -12015.5976545 	 0.0 	 0.0 	 0.0 	 0.0 	  18.628818335 	
	 13282 	 50748.5421768 	 -70707.6219217 	 -24972.5935525 	 0.0 	 0.0 	 0.0 	 0.0 	 16.9784612401 	
	 13283 	 24520.7083583 	 -33932.2074473 	   -11895.83384 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9139501747 	
	 13284 	 24963.3633194 	 -34611.3859511 	 -12068.5431955 	 0.0 	 0.0 	 0.0 	 0.0 	 15.9827494054 	
	 13285 	 25661.3199035 	 -34771.7138888 	 -12158.8643711 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0999057515 	
	 13286 	 34197.3157427 	 -46430.2919518 	 -16167.1853807 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4045369702 	
	 13287 	 41309.8832054 	  -56223.115963 	 -19485.0620682 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9081435977 	
	 13288 	 24555.4785499 	  -33481.223664 	 -11543.1676085 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9833995572 	
	 13289 	 33426.9802629 	 -46704.0719634 	 -16281.9146457 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4484149529 	
	 13290 	 26512.7117078 	  -37020.633537 	  -12870.823631 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9287733274 	
	 13291 	  22646.074249 	 -31686.1852069 	 -10893.0787372 	 0.0 	 0.0 	 0.0 	 0.0 	 16.5554207526 	
	 13292 	 27081.5911215 	 -37551.9742539 	 -12850.7241907 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5519789488 	
	 13293 	  46445.648546 	 -64479.0075107 	 -21955.6309995 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2083969512 	
	 13294 	 23911.0558091 	 -33144.2394781 	 -11244.8686145 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3490024697 	
	 13295 	 38473.8492125 	 -53369.1985741 	 -17936.9616804 	 0.0 	 0.0 	 0.0 	 0.0 	  17.060375989 	
	 13296 	 58656.6183555 	 -79486.5138459 	 -27168.9805553 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6796378401 	
	 13297 	 32117.0940907 	 -43326.6882064 	 -14768.1976304 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4407882397 	
	 13298 	 50281.5065305 	 -66788.8998518 	 -22581.5525081 	 0.0 	 0.0 	 0.0 	 0.0 	 16.0808398227 	
	 13299 	 48518.9594373 	 -64839.0566769 	 -21771.5896106 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6934968107 	
	 13300 	 17968.3102232 	 -24033.4530024 	 -8005.72757382 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5085318605 	
	 13301 	 35703.0389944 	 -48653.4602902 	 -16477.6755826 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9647834882 	
	 13302 	 16528.2250864 	  -22326.519274 	 -7470.87962218 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3038151012 	
	 13303 	 52244.2453638 	 -71540.8148637 	 -23850.5599311 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3084155981 	
	 13304 	 40098.8033573 	 -55159.5405148 	 -18254.1816323 	 0.0 	 0.0 	 0.0 	 0.0 	 16.1882437229 	
	 13305 	 27772.7334627 	   -37847.06992 	 -12610.6341348 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0760739175 	
	 13306 	 25203.1234512 	 -34373.9122824 	 -11409.7295836 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8680911618 	
	 13307 	 26510.1284809 	  -35660.565647 	 -11917.2408229 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7083069035 	
	 13308 	 40617.7975396 	 -54854.4846774 	 -18263.7315519 	 0.0 	 0.0 	 0.0 	 0.0 	 13.9682626123 	
	 13309 	  9261.4184388 	 -12393.9808554 	 -4083.84326013 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1943997274 	
	 13310 	 39626.2579204 	 -53890.6802413 	 -17696.9461951 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4074726008 	
	 13311 	 12884.9539527 	 -17412.3385025 	 -5686.63219759 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5533592293 	
	 13312 	 51478.3678009 	 -69678.5234849 	 -22603.7016265 	 0.0 	 0.0 	 0.0 	 0.0 	 16.2644618808 	
	 13313 	   31499.17743 	 -40026.4639478 	 -13940.8782412 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7003089516 	
	 13314 	 47794.2120405 	 -60433.9066818 	 -20960.5749561 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5788693107 	
	 13315 	 28392.8093693 	 -36007.2952214 	 -12353.5400816 	 0.0 	 0.0 	 0.0 	 0.0 	 17.1730138948 	
	 13316 	 39547.9888685 	 -51403.2711139 	 -17515.1073939 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3470008492 	
	 13317 	 15543.6148075 	 -19947.7354592 	  -6776.6589415 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5639448113 	
	 13318 	 80614.4187715 	 -100947.028488 	 -34323.7990308 	 0.0 	 0.0 	 0.0 	 0.0 	 13.4803742277 	
	 13319 	 10414.2889556 	 -13061.1545632 	 -4354.86011807 	 0.0 	 0.0 	 0.0 	 0.0 	 19.7458913927 	
	 13320 	 41071.1914448 	 -51628.1864072 	 -17183.3182514 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1034551793 	
	 13321 	  56057.406468 	  -71580.581708 	 -23442.7000792 	 0.0 	 0.0 	 0.0 	 0.0 	  16.549882475 	
	 13322 	 16877.7607852 	 -21073.6797722 	  -6953.6799612 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6935809155 	
	 13323 	 67868.6055528 	 -89216.1651723 	 -30162.9126238 	 0.0 	 0.0 	 0.0 	 0.0 	 14.8687884465 	
	 13324 	 41086.9288068 	   -54285.07796 	 -17982.8861382 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0744748903 	
	 13325 	 29236.7996365 	 -37807.9759325 	 -12435.9965419 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8759033702 	
	 13326 	 29643.7103948 	 -38568.2500685 	 -12666.0117193 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5674846281 	
	 13327 	 23784.1157074 	 -31550.5307415 	 -10086.2325474 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4851411276 	
	 13328 	 35118.9723872 	 -46799.8057108 	 -14930.3260313 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6817783304 	
	 13329 	 16547.9563077 	 -21836.8504161 	 -7016.75678485 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4256843095 	
	 13330 	 53612.3778073 	 -70769.9278837 	 -22676.5363389 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6314948504 	
	 13331 	 27169.5918285 	 -35951.7342317 	 -11257.8730866 	 0.0 	 0.0 	 0.0 	 0.0 	  18.408193839 	
	 13332 	  26673.145752 	 -34075.7317204 	  -11100.490342 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7243110574 	
	 13333 	  19556.740821 	 -24749.3727436 	 -7912.25940651 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6047454246 	
	 13334 	 48845.7126758 	 -62093.5368523 	 -19271.1535474 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5175739759 	
	 13335 	 28907.9647396 	 -36571.6366869 	 -11296.6309388 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5252790387 	
	 13336 	 25643.2782906 	 -33395.8255465 	 -10267.5679231 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9623988326 	
	 13337 	  15725.419844 	  -20149.471217 	 -6267.90188872 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1539407197 	
	 13338 	 26978.1897664 	 -34585.3224294 	 -10646.8502739 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9974207142 	
	 13339 	 22129.0174856 	 -28365.5149081 	 -8623.28068785 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5519470823 	
	 13340 	  45488.400318 	 -64841.8303472 	 -22111.8857319 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6676788841 	
	 13341 	 36642.5764861 	 -51905.7303416 	 -17592.2717133 	 0.0 	 0.0 	 0.0 	 0.0 	  16.751994478 	
	 13342 	 27298.7987006 	 -38630.8148439 	 -13054.8600966 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4775771198 	
	 13343 	 42378.9786867 	 -60616.5962573 	  -20518.511359 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0490652427 	
	 13344 	 58945.9723478 	 -84504.8096156 	 -28528.7041406 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4427264098 	
	 13345 	 35957.9917898 	 -51488.8384788 	 -17348.2848019 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5840335383 	
	 13346 	  42524.755435 	  -60109.762834 	 -20059.3602005 	 0.0 	 0.0 	 0.0 	 0.0 	 17.2872247486 	
	 13347 	 16764.3545737 	 -23619.8505819 	 -7785.80004908 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7389831614 	
	 13348 	 48555.6847214 	 -68441.7989379 	 -22497.8085774 	 0.0 	 0.0 	 0.0 	 0.0 	 16.8102392686 	
	 13349 	 34424.5978203 	 -48297.4909724 	 -15941.9854642 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0226834523 	
	 13350 	 9232.65247713 	 -12999.7352902 	 -4264.69739673 	 0.0 	 0.0 	 0.0 	 0.0 	 20.4530368114 	
	 13351 	 47713.5693096 	 -68576.1786905 	 -22983.5695904 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9151102752 	
	 13352 	 44541.0879407 	 -64074.3212858 	 -21215.2638658 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8572078868 	
	 13353 	 33210.7823087 	 -47722.7277442 	 -15720.8316004 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0249622391 	
	 13354 	 59471.2507785 	 -84597.9483578 	 -27875.5466176 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2598686429 	
	 13355 	 22580.0781702 	 -32215.3094813 	 -10605.8152203 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6834924397 	
	 13356 	 42242.4768773 	 -60697.2974394 	 -19921.0020937 	 0.0 	 0.0 	 0.0 	 0.0 	 16.4117993192 	
	 13357 	 5833.83128537 	  -8459.3717075 	  -2769.4697363 	 0.0 	 0.0 	 0.0 	 0.0 	 22.6479136957 	
	 13358 	    55054.0486 	 -79319.6173067 	 -25601.0203909 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4196067423 	
	 13359 	 14044.3543617 	  -19835.172143 	 -6432.38650701 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1914012839 	
	 13360 	 20660.1683573 	  -29026.475242 	 -9397.13486704 	 0.0 	 0.0 	 0.0 	 0.0 	  19.363010815 	
	 13361 	 8790.72885787 	 -12528.4835548 	 -4026.48548666 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9534719468 	
	 13362 	 18370.8348341 	 -26108.4338611 	 -8334.35807344 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3557297313 	
	 13363 	 27795.1957605 	 -38245.2151615 	 -12613.6087601 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6926656997 	
	 13364 	 21122.1363639 	 -29221.9578195 	 -9509.16870491 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1849005625 	
	 13365 	 48281.4446309 	 -66481.8049723 	 -21480.7157404 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0882260714 	
	 13366 	 20002.6430614 	 -27887.8233385 	 -8943.21425099 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8189020272 	
	 13367 	 44041.9851513 	 -61554.3914201 	 -19757.0223443 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6723196036 	
	 13368 	 35015.9555994 	  -48651.959616 	 -15528.8631951 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8513577684 	
	 13369 	 53873.7910951 	  -75314.575313 	 -23814.0239869 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6453334172 	
	 13370 	 26798.2366217 	 -37384.6743625 	 -11826.2487605 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8873271122 	
	 13371 	 52186.1554435 	   -73517.14832 	 -23266.5998091 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3251339332 	
	 13372 	 32570.8283866 	 -45974.1045177 	 -14540.5353068 	 0.0 	 0.0 	 0.0 	 0.0 	 16.2357130843 	
	 13373 	 22991.4707268 	 -32054.4576593 	  -10053.861551 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9595787051 	
	 13374 	 26172.9892913 	 -36632.6359598 	 -11514.4409859 	 0.0 	 0.0 	 0.0 	 0.0 	 20.1899260959 	
	 13375 	 35758.2573312 	 -49334.9071282 	 -15608.2904062 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2352922251 	
	 13376 	 19316.9889314 	 -26531.2200518 	 -8251.98425042 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4877681928 	
	 13377 	 33120.7980919 	 -46029.1033871 	  -14378.639233 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2801207244 	
	 13378 	 24309.5019899 	 -33713.0495263 	 -10365.9012931 	 0.0 	 0.0 	 0.0 	 0.0 	 20.4303758553 	
	 13379 	 57077.8066529 	 -83123.4158246 	 -26688.2361429 	 0.0 	 0.0 	 0.0 	 0.0 	 15.9055698191 	
	 13380 	 38247.2150855 	 -55748.8884242 	 -17861.2631095 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6151741947 	
	 13381 	 28357.2241997 	  -41044.795908 	 -13234.7656344 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6743086147 	
	 13382 	 41124.1425151 	 -59346.4358085 	 -19134.3490281 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9880438226 	
	 13383 	 44857.1974328 	 -64887.4864124 	 -20734.2321898 	 0.0 	 0.0 	 0.0 	 0.0 	  19.338358684 	
	 13384 	 35168.8129125 	  -51025.269624 	 -16299.8013252 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4480574221 	
	 13385 	 38759.2293886 	 -56210.6193253 	 -17892.8868363 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1123350683 	
	 13386 	 23027.9194499 	 -33785.4586894 	 -10750.6369678 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7201567861 	
	 13387 	 42465.4687036 	 -60614.4707535 	 -19278.0680721 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2611461107 	
	 13388 	 34316.6326833 	 -49390.1741164 	 -15401.8560045 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4638814444 	
	 13389 	 41378.6615236 	 -59325.4771429 	 -18530.0556406 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7829720151 	
	 13390 	  25480.199846 	 -36716.2004147 	 -11384.1989657 	 0.0 	 0.0 	 0.0 	 0.0 	 15.3769996594 	
	 13391 	 33487.3930839 	 -48286.7656696 	 -14949.9680761 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4792338868 	
	 13392 	 29685.9354357 	 -43569.4399963 	  -13720.071679 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8816535729 	
	 13393 	 19053.0208174 	  -28357.177419 	 -8822.87549739 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3442081852 	
	 13394 	 38843.1049445 	 -56405.3573069 	  -17488.249622 	 0.0 	 0.0 	 0.0 	 0.0 	   18.69339257 	
	 13395 	 22661.0889629 	 -33055.7172609 	 -10200.1968939 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7591876125 	
	 13396 	 51108.8555598 	 -74373.8390628 	 -22863.9685888 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3446933638 	
	 13397 	 11361.5398402 	 -16402.4348424 	 -5035.53593934 	 0.0 	 0.0 	 0.0 	 0.0 	 21.1730516681 	
	 13398 	 44783.3058507 	 -65529.2235544 	 -20166.2601472 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7770426212 	
	 13399 	 30065.6125395 	   -44220.40813 	 -13528.1128495 	 0.0 	 0.0 	 0.0 	 0.0 	 16.9605921283 	
	 13400 	 59299.0113477 	 -86893.7127822 	 -26401.8670268 	 0.0 	 0.0 	 0.0 	 0.0 	 16.1828777112 	
	 13401 	 39907.0315126 	 -58680.2038212 	 -17835.5737685 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6248357259 	
	 13402 	 28257.8341067 	  -41314.753334 	 -12443.4078579 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6848210108 	
	 13403 	 37535.1338722 	 -53227.4483809 	 -16693.9747233 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8123118398 	
	 13404 	 56947.6831858 	 -81423.9381006 	 -25279.8535309 	 0.0 	 0.0 	 0.0 	 0.0 	 14.3831722851 	
	 13405 	 60878.6743853 	 -85235.8365761 	 -26128.1038619 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2102769796 	
	 13406 	 23355.1814513 	 -32500.5439535 	 -9904.30838424 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7676714406 	
	 13407 	 44769.4318097 	 -62603.3623824 	 -18929.6203468 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0987924938 	
	 13408 	 32751.2971593 	 -46319.0296739 	 -14030.9017695 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6680476062 	
	 13409 	 24087.8239925 	 -33996.6216164 	 -10275.9866792 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1276826158 	
	 13410 	  27081.001737 	 -38871.0923185 	 -11818.6448787 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0455601891 	
	 13411 	 39670.0128633 	 -57046.1557193 	 -17349.7431969 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1970167423 	
	 13412 	 21188.6221234 	 -30529.1016509 	 -9289.27440227 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7049550204 	
	 13413 	 28440.3955206 	 -40664.5357778 	  -12231.866147 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2192855827 	
	 13414 	 40417.5515334 	 -58541.2152962 	 -17583.7247173 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3209041211 	
	 13415 	 33643.9095113 	 -48822.2589829 	 -14569.4677949 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8987481671 	
	 13416 	 42688.6909879 	 -60514.5776127 	 -18059.8852212 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1925375156 	
	 13417 	 11379.1127822 	 -16112.9876081 	 -4801.30753187 	 0.0 	 0.0 	 0.0 	 0.0 	 21.5235963348 	
	 13418 	 15407.5417678 	 -21940.3670737 	 -6566.25426696 	 0.0 	 0.0 	 0.0 	 0.0 	  20.020633987 	
	 13419 	 23136.6434394 	 -32819.8825384 	  -9761.5674774 	 0.0 	 0.0 	 0.0 	 0.0 	 17.4480788878 	
	 13420 	 25548.1675896 	 -36480.5908168 	  -10687.630023 	 0.0 	 0.0 	 0.0 	 0.0 	  19.743730193 	
	 13421 	  68429.404658 	 -97949.3832959 	 -28580.7529794 	 0.0 	 0.0 	 0.0 	 0.0 	 14.1623119291 	
	 13422 	 22435.6431045 	 -31919.4953628 	 -9259.97663876 	 0.0 	 0.0 	 0.0 	 0.0 	  18.229949466 	
	 13423 	 11938.2977854 	 -16123.0385096 	 -5109.47105742 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0152353691 	
	 13424 	 27766.6922314 	 -37523.2775689 	 -11738.9141367 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9260478139 	
	 13425 	 29693.7738748 	 -40307.0888471 	 -12597.4327089 	 0.0 	 0.0 	 0.0 	 0.0 	 16.8582630979 	
	 13426 	 30413.1738336 	 -40448.5888195 	 -12738.1066944 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0415906992 	
	 13427 	 29869.6837151 	 -39620.0261623 	 -12368.4799145 	 0.0 	 0.0 	 0.0 	 0.0 	  15.461166716 	
	 13428 	 8718.15594981 	 -11540.7074168 	  -3554.5403708 	 0.0 	 0.0 	 0.0 	 0.0 	  19.312026634 	
	 13429 	 11490.7869022 	 -15488.0782708 	 -4759.41659209 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8271929761 	
	 13430 	 22169.9153099 	 -29635.3263041 	 -9002.55021329 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6495690082 	
	 13431 	 23579.3171837 	 -32106.9544473 	 -9893.39860984 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4010817521 	
	 13432 	 33681.0689053 	 -45187.5048495 	 -13719.4845426 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3314839587 	
	 13433 	 49000.9358242 	 -65487.4052033 	 -19703.2226925 	 0.0 	 0.0 	 0.0 	 0.0 	 14.6901991522 	
	 13434 	 75181.0709216 	 -101345.925681 	 -30413.8514864 	 0.0 	 0.0 	 0.0 	 0.0 	  13.353022508 	
	 13435 	 15864.3365275 	 -21192.7228881 	 -6347.12785718 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4374477155 	
	 13436 	  46491.549314 	 -63034.0762869 	 -18905.5388548 	 0.0 	 0.0 	 0.0 	 0.0 	 14.9558604305 	
	 13437 	 16372.2205628 	  -21530.092404 	  -6571.7571723 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3896833547 	
	 13438 	 24803.3522369 	 -32289.3622585 	 -9746.51384914 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1060864486 	
	 13439 	 33502.2733896 	 -43823.8641434 	  -12932.070093 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3484678311 	
	 13440 	 35383.9757403 	 -45975.6634573 	 -13531.6731158 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7700312102 	
	 13441 	 28209.3987233 	 -36679.2822645 	 -10707.2216311 	 0.0 	 0.0 	 0.0 	 0.0 	 15.8182568804 	
	 13442 	  22654.434363 	 -29950.2794225 	 -8776.23734601 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3092278511 	
	 13443 	 31599.0521716 	 -41784.5548116 	 -12245.4250605 	 0.0 	 0.0 	 0.0 	 0.0 	 16.2290250797 	
	 13444 	 41074.0278455 	 -57154.6139271 	 -17170.8030372 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6234970068 	
	 13445 	 10693.3969706 	  -14703.092295 	 -4330.84665898 	 0.0 	 0.0 	 0.0 	 0.0 	   17.76383499 	
	 13446 	  52220.006162 	 -70888.6108101 	 -20949.3381861 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6817694445 	
	 13447 	 35802.0647648 	 -48906.2386656 	 -14217.9691248 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2202529081 	
	 13448 	 57032.1467664 	 -80364.6715873 	 -23281.1540819 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6348228657 	
	 13449 	 33171.1024258 	 -46621.4481776 	  -13509.400878 	 0.0 	 0.0 	 0.0 	 0.0 	   18.60896466 	
